,@id,measurementSpecificCharacteristics,measurementEquipmentTypeUsed.value.@lang,measurementEquipmentTypeUsed.value.#text,measurementSiteLocation.@xsi$type,measurementSiteLocation.tpeglinearLocation.tpegDirection,measurementSiteLocation.tpeglinearLocation.tpegLocationType,measurementSiteLocation.tpeglinearLocation.to.@xsi$type,toLatitude,toLongitude,toDescription,measurementSiteLocation.tpeglinearLocation.to.name.tpegDescriptorType,measurementSiteLocation.tpeglinearLocation.from.@xsi$type,fromLatitude,fromLongitude,fromDescription,measurementSiteLocation.tpeglinearLocation.from.name.tpegDescriptorType
676,GB0121_B,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.852283846971964,-4.264975434089384,Wallace Street westbound to Paterson Street,other,TPEGNonJunctionPoint,55.85244884232516,-4.265288604058332,Wallace Street westbound to Paterson Street,other
677,GC4101_V,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.85935619571898,-4.283492595662314,Congress Way Northbound to Stobcross Rd,other,TPEGNonJunctionPoint,55.85909503978085,-4.284004610925713,Congress Way Northbound to Stobcross Rd,other
678,GC2331_D,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.88238246276685,-4.350307088284561,Queen Victoria Drive northbound,other,TPEGNonJunctionPoint,55.88167173196596,-4.350344066845671,Queen Victoria Drive northbound,other
679,GC2331_C,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.88238246276685,-4.350307088284561,Danes Drive westbound,other,TPEGNonJunctionPoint,55.8822078354823,-4.349097292657027,Danes Drive westbound,other
680,GC2331_B,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.88238246276685,-4.350307088284561,Queen Victoria Drive southbound,other,TPEGNonJunctionPoint,55.88331230879317,-4.3500914730696625,Queen Victoria Drive southbound,other
681,GC4101_S,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,0,0,"Stobcross Road, Westbound Outside to Congress Way",other,TPEGNonJunctionPoint,0,0,"Stobcross Road, Westbound Outside to Congress Way",other
682,GC2331_A,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.88238246276685,-4.350307088284561,Danes Drive eastbound,other,TPEGNonJunctionPoint,55.8826699936794,-4.3512518943045935,Danes Drive eastbound,other
683,GG1151_P,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.870372999956246,-4.157606559247711,Stepps Rd / M8 EB off,other,TPEGNonJunctionPoint,55.87101836197704,-4.158729303164019,Stepps Rd / M8 EB off,other
684,GG1151_N,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.870372999956246,-4.157606559247711,Stepps Rd / M8 EB on/off ramp,other,TPEGNonJunctionPoint,55.87017435306164,-4.157659476188204,Stepps Rd / M8 EB on/off ramp,other
685,GG1151_M,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.870372999956246,-4.157606559247711,M8(E) off slip,other,TPEGNonJunctionPoint,55.86997462842345,-4.159310735588558,M8(E) off slip,other
686,GJ0071_T,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.837623810988134,-4.24150756825777,Polmadie Road southbound to Calder St,other,TPEGNonJunctionPoint,0,0,Polmadie Road southbound to Calder St,other
687,GG1151_L,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.870372999956246,-4.157606559247711,Stepps Rd / M8 EB on/off ramp,other,TPEGNonJunctionPoint,55.87038535620775,-4.157926928558387,Stepps Rd / M8 EB on/off ramp,other
688,GJ0071_R,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.835572558348154,-4.249007310223754,Calder St eastbound to Polmadie Rd,other,TPEGNonJunctionPoint,55.83560766060047,-4.2485621697091265,Calder St eastbound to Polmadie Rd,other
689,GJ2701_X,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.84099938064535,-4.255965319946867,Aikenhead Rd eastbound,other,TPEGNonJunctionPoint,55.84073589542071,-4.25563060562386,Aikenhead Rd eastbound,other
690,GJ0071_N,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.83150931858993,-4.248565099314686,Polmadie Rd northbound to Calder St,other,TPEGNonJunctionPoint,55.832582198733796,-4.2473974226310265,Polmadie Rd northbound to Calder St,other
691,GJ2701_T,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.843770240216,-4.255327195163217,Caledonia Rd southbound to Aikenhead Road,other,TPEGNonJunctionPoint,55.846481084930815,-4.255020978886085,Caledonia Rd southbound to Aikenhead Road,other
692,GC1351_Y,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.867770895760586,-4.291099290903467,Argyle Street towards Radnor Road,other,TPEGNonJunctionPoint,55.86731059671708,-4.290720542279109,Argyle Street towards Radnor Road,other
693,GJ2701_S,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.84099938064535,-4.255965319946867,Aikenhead Rd westbound,other,TPEGNonJunctionPoint,55.840519932148716,-4.255154897631232,Aikenhead Rd westbound,other
694,GL2601_C,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.86467112018305,-4.335028343528403,Northbound,other,TPEGNonJunctionPoint,55.865555562489114,-4.3343622029907865,Northbound,other
695,GH1051_E,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.85129181252292,-4.197783860320688,Duke Street south to Parkhead Cross,other,TPEGNonJunctionPoint,55.852009080594605,-4.1973770123289444,Duke Street south to Parkhead Cross,other
696,GC1351_D,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,0,0,Radnor Road from Sauchiehall Street,other,TPEGNonJunctionPoint,0,0,Radnor Road from Sauchiehall Street,other
697,GH1051_D,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.85129181252292,-4.197783860320688,Springfield Rd north Parkhead Cross,other,TPEGNonJunctionPoint,55.85084602398107,-4.198589457521476,Springfield Rd north Parkhead Cross,other
698,GC1351_C,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,0,0,Haugh Street,other,TPEGNonJunctionPoint,0,0,Haugh Street,other
699,GH1051_C,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.85129181252292,-4.197783860320688,Westmuir St. south to Parkhead Cross,other,TPEGNonJunctionPoint,55.85139570270907,-4.195489104259732,Westmuir St. south to Parkhead Cross,other
700,GC1351_B,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.86528999934927,-4.286286244928538,Argyle Street towards Radnor Street:,other,TPEGNonJunctionPoint,55.86543668629364,-4.286614519744449,Argyle Street towards Radnor Street:,other
701,GH1051_B,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.85129181252292,-4.197783860320688,Tollcross Rd west to Parkhead Cross,other,TPEGNonJunctionPoint,55.850713783912546,-4.195929927553063,Tollcross Rd west to Parkhead Cross,other
702,GC1351_A,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.867770895760586,-4.291099290903467,Argyle Street towards Radnor Road,other,TPEGNonJunctionPoint,55.86726511374354,-4.290749830596191,Argyle Street towards Radnor Road,other
703,GH1051_A,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.853047400576465,-4.2031395086809225,Gallowgate east to Parkhead Cross,other,TPEGNonJunctionPoint,55.85287086180443,-4.202458473943881,Gallowgate east to Parkhead Cross,other
704,GD168A_R,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.891609635960464,-4.329673514038679,Great Western Rd to Munro Place,other,TPEGNonJunctionPoint,55.89220558100611,-4.330476946839305,Great Western Rd to Munro Place,other
705,GG280A_S,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.85153701060594,-4.166228053507993,Shettleston Road to Amulree St,other,TPEGNonJunctionPoint,55.85165481948635,-4.167193202219627,Shettleston Road to Amulree St,other
706,GG280A_R,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.851789869848886,-4.162072239591014,Shettleston Road to Amulree St.,other,TPEGNonJunctionPoint,55.85149217700777,-4.162646831811529,Shettleston Road to Amulree St.,other
707,GG0171_W,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.86312216682784,-4.211157335242776,Alexandra Pde WB Right Turn to Alexandra Park St,other,TPEGNonJunctionPoint,55.86320641357959,-4.210970346029557,Alexandra Pde WB Right Turn to Alexandra Park St,other
708,GG0171_T,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.86312216682784,-4.211157335242776,Alexandra Park Street southbound,other,TPEGNonJunctionPoint,55.86378216492892,-4.210939140345901,Alexandra Park Street southbound,other
709,GB1351_X,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.85073160838996,-4.248668943422793,Crown Street northbound to Albert Bridge,other,TPEGNonJunctionPoint,55.85097051229917,-4.2488744648146355,Crown Street northbound to Albert Bridge,other
710,GG0171_S,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.863337171675575,-4.213694634168933,Alexandra Parade to Alexandra Park,other,TPEGNonJunctionPoint,55.86330326982864,-4.213580834591029,Alexandra Parade to Alexandra Park,other
711,GG0171_R,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.862668615009014,-4.2078873689089065,Alexandra Parade to Alexandra Park,other,TPEGNonJunctionPoint,55.86286221842705,-4.208617514574572,Alexandra Parade to Alexandra Park,other
712,GA3221_D,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.85522407540066,-4.252667456543986,Dunlop Street southbound to Clyde Street,other,TPEGNonJunctionPoint,55.85560181565158,-4.252162032434144,Dunlop Street southbound to Clyde Street,other
713,GA3221_B,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.85522407540066,-4.252667456543986,Clyde Street westbound to Dunlop St,other,TPEGNonJunctionPoint,55.854556227125435,-4.250855233139799,Clyde Street westbound to Dunlop St,other
714,GB1351_F,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.85073160838996,-4.248668943422793,Crown Street southbound outside R/T Lane,other,TPEGNonJunctionPoint,55.851712315001556,-4.2481184826685405,Crown Street southbound outside R/T Lane,other
715,GG0171_A,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.861701318404904,-4.21120443086496,Alexandra Park St n/b to Alex Parade,other,TPEGNonJunctionPoint,55.861964555046185,-4.211059582275538,Alexandra Park St n/b to Alex Parade,other
716,GB1351_D,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.85073160838996,-4.248668943422793,Crown Street southbound inside,other,TPEGNonJunctionPoint,55.851695525808246,-4.248053605405016,Crown Street southbound inside,other
717,GB1351_C,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.84989585166228,-4.252103459291707,Laurieston Road northbound to Ballater Street,other,TPEGNonJunctionPoint,55.84993067425591,-4.251674117704976,Laurieston Road northbound to Ballater Street,other
718,GB1351_B,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.85073160838996,-4.248668943422793,Ballater Street westbound,other,TPEGNonJunctionPoint,55.85025619642351,-4.247634971763607,Ballater Street westbound,other
719,GB1351_A,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.85115292224621,-4.251185643226779,Ballater Street eastbound to Crown Street,other,TPEGNonJunctionPoint,55.851104386376846,-4.250399980517572,Ballater Street eastbound to Crown Street,other
720,GE0271_H,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.885282615637884,-4.256343968236027,R/T into Stronend Street,other,TPEGNonJunctionPoint,55.88511281268422,-4.25678184986926,R/T into Stronend Street,other
721,GI0401_S,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.83807883440382,-4.231312168489504,New Rutherglen Road to Granton St,other,TPEGNonJunctionPoint,55.838097083741275,-4.231792350928146,New Rutherglen Road to Granton St,other
722,GI0401_R,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.83840070086405,-4.239316294000794,New Rutherglen Road eastbound to Granton St,other,TPEGNonJunctionPoint,0,0,New Rutherglen Road eastbound to Granton St,other
723,GE0271_D,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.885282615637884,-4.256343968236027,Stronend Street,other,TPEGNonJunctionPoint,55.885121179540285,-4.258285456936139,Stronend Street,other
724,GE0271_C,"[{'@index': '1', 'specificMeasurementValueType': 'trafficFlow'}, {'@index': '2', 'specificMeasurementValueType': 'trafficConcentration'}]",en,SCOOT Link,Linear,unknown,segment,TPEGNonJunctionPoint,55.883745152414036,-4.254415869309899,Balmore Rd outbound towards Stronend St,other,TPEGNonJunctionPoint,55.88383376079181,-4.254484968476631,Balmore Rd outbound towards Stronend St,other
